ID2_W05v1_6,LONDD,LATDD,AbieEast,AbieWest,AcerEast,AcerWest,AlnuEast,AlnuWest,CeltEast,CeltWest,ChAmFlor,ChAmMid,CupXEast,CupXWest,FraxEast,FraxWest,Larix,LarixPse,PicEast,PicWest,PinEast,PinNE,PinSE,PinWest,QuerEast,QuerWest,TsugEast,TsugWest
3518,-77.13,44.82,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3519,-81.33,48.4,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3520,-81.25,49.18,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3521,-78.68,44.82,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3522,-77.82,45.07,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3523,-77.82,45.37,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3524,-79.95,43.47,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3525,-79.44,45.89,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3526,-80.4,43.27,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3527,-80.81,43.96,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3528,-81.06,43.96,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3529,-81.2,44.6,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3530,-80.3,44.35,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3531,-77.07,44.03,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3532,-77.83,45.85,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3533,-81.87,45.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3534,-81.68,46.3,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3535,-80.8,46.3,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3536,-80.41,45.68,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3537,-80.16,45.55,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3538,-78.13,44.2,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3539,-82.77,46.52,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3540,-83.75,47.87,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3541,-83.13,46.97,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3542,-82.28,48.22,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3543,-65.47,53.67,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3544,-67.11,53.92,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3545,-64.35,53.62,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3546,-64.73,55.93,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3547,-64.73,56.02,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3548,-64.72,56.08,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3549,-64.75,56.27,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3550,-64.78,56.55,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3551,-64.87,56.78,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3552,-68.4,58.1,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3553,-74.42,49.82,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3554,-70.9,53.2,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3555,-64.8,56.78,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3556,-77.68,46.28,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3557,-119.65,49.03,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3558,-103.38,45.82,,,,,,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
3559,-103.38,45.82,,,,,,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
3560,-103.88,44.42,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
3561,-103.92,44.27,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
3562,-102.05,45.03,,,,,,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
3563,-102.17,45.4,,,,,,,1,,,1,,1,1,,,1,1,,,,,1,1,,,
3564,-79.96,44.86,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3565,-119.72,49.32,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3566,-123.4189,47.3898,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3567,-122.37,48.98,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3568,-124.67,48.12,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3569,-124.63,48.25,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3570,-124.05,46.3167,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3571,-123.6,47.6,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3572,-123.8,47.9,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3573,-123.8,47.9,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3574,-123.8,47.9,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3575,-123.8,47.9,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3576,-123.1,48.1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3577,-121.55,48.45,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3578,-121.15,48.6,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3579,-120.9,48.6,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3580,-120.75,48.5,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3581,-120.7,48.5,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3582,-120.65,48.52,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3583,-120.7,48.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3584,-120.68,48.73,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3585,-120.68,48.71,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3586,-120.6,47.25,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3587,-120.5,48.7,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3588,-120.45,48.68,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3589,-120.03,48.8,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3590,-120.5,48.5,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3591,-120.5,48.55,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3592,-120.1,48.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3593,-121.1,47.25,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3594,-120.7,47.1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3595,-120.7,47.8,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3596,-120.7,47.75,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3597,-120.7,47.7,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3598,-120.7,47.65,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3599,-120.68,47.6,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3600,-120.65,47.5,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3601,-120.1,48.5,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3602,-119.95,48.4,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3603,-119.5,48.25,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3604,-119.5,48.1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3605,-119.35,47.9,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3606,-119.1,47.95,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3607,-119,47.94,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3608,-117.52,46.12,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3609,-122.5,48.4,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3610,-83.53,51.22,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3611,-104.12,44.83,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
3612,-104.18,43.73,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
3613,-104.27,43.33,,1,,,,1,1,,,1,,1,1,,,1,1,,,,,1,1,,,
3614,-104.32,42.68,,1,,,,1,1,,,1,,1,1,,,1,,,,,,1,1,,,
3615,-104.32,42.3,,1,,,,1,1,,,1,,1,1,,,1,,,,,,1,1,,,
3616,-104.23,41.98,,1,,,,1,1,,,1,,1,1,,,1,,1,,,,1,1,,,
3617,-104.25,41.62,,1,,,,1,1,,,1,,1,1,,,1,,1,,,,1,1,,,
3618,-104.38,41.38,,1,,,,1,1,,,1,,1,1,,,1,,1,,,,1,1,,,
3619,-110.5,44.5,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3620,-110.6,44.11,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3621,-110.25,44.09,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3622,-110.1,44.05,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3623,-110.07,44.1,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3624,-110.15,44.15,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3625,-110.23,44.3,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3626,-110.23,44.3,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3627,-110.23,44.3,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3628,-110.8,44.6,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3629,-110.45,44.8,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3630,-110.45,44.8,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3631,-110.75,44.98,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3632,-110.76,44.98,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3633,-110.8,44.96,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3634,-110.8,44.7,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3635,-110.4,44.5,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3636,-110.1,44.45,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3637,-110.09,44.44,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3638,-110.07,44.41,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3639,-110.07,44.4,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3640,-110.6,44.4,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3641,-110.6,44.3,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3642,-110.62,44.12,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3643,-110.62,44.11,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3644,-110.05,44.36,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3645,-110.06,44.38,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3646,-110.25,44.29,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,1,,1
3647,-110.75,45.02,,1,,1,,1,,,,1,,1,1,,,1,,1,,,,1,,,,1
3648,-140.33,67.91,,,,,,1,,,,1,,,,,1,1,1,,,,,1,,1,,
3649,-137.57,58.6,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3650,-137.17,58.43,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3651,-135.08,58.07,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3652,-138,58.95,,1,,,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3653,-136.15,58.2,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3654,-136.45,58.07,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3655,-133.9,56.6,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3656,-135.58,57.15,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3657,-133.7667,56.9,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3658,-137.75,58.72,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3659,-137.75,58.72,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3660,-137.6667,58.45,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3661,-134.533,58.366,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3662,-135.7,57.43,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3663,-134.25,57.65,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3664,-133.38,57.43,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3665,-133.15,56.3,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3666,-133.22,55.95,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3667,-132.72,55.5,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3668,-131.1,55.38,,1,,1,,1,,,,1,,1,,1,,1,,1,,,,1,,1,,1
3669,-130,58.42,,1,,,,1,,,,1,,1,,1,,1,1,,,,,1,,1,,1
3670,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3671,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3672,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3673,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3674,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3675,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3676,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3677,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3678,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3679,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3680,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3681,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3682,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3683,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3684,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3685,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3686,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3687,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3688,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3689,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3690,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3691,-140.5,61.5,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3692,-124.2,41.8,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3693,-107.9,65.6,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,1,,,0
3694,-112.7,66.07,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,1,,,0
3695,-108.5,65.92,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,1,,,0
3696,-109.17,62.72,1,,,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
3697,-123.65,60.35,,1,,,1,1,,,,1,,1,,,1,1,1,,,,,1,,1,,1
3698,-127.18,70.08,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,,,,0
3699,-122.78,63.14,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
3700,-124.12,63.41,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
3701,-127.12,63.41,,1,,,1,,,,,1,,1,,,1,1,1,,,,,1,,1,,
3702,-124.29,63.51,,,,,1,1,,,,1,,,,,1,0,1,,1,1,,,,1,,0
3703,-124.68,70.17,,,,,1,,,,,1,,,,,1,0,1,,1,1,,,,,,0
3704,-110.79,63.06,,,,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
3705,-124.1167,43.7833,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3706,-124.5149,42.7594,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3707,-124.0167,44.5167,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3708,-123.5,44.5167,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
3709,-77.5,53.33,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3710,-135.07,60.72,,1,,,,1,,,,1,,1,,1,,1,1,,,,,1,,1,,1
3711,-128.82,60.12,,1,,,1,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3712,-140.67,62.25,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3713,-140.58,62.28,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3714,-140.83,62.33,,1,,,,1,,,,1,,1,,1,1,1,1,,,,,1,,1,,1
3715,-88.521,45.11,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3716,-91.35,44.083,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3717,-91.733,44.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3718,-91.7,44.167,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3719,-91.4,44.4,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3720,-92.033,44.567,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3721,-92.033,44.583,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3722,-91.983,44.633,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3723,-91.417,44.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3724,-91.917,44.883,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3725,-91.8,44.817,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3726,-91.983,45.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3727,-89.667,45.833,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3728,-89.683,46.017,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3729,-89.683,46.017,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3730,-89.467,45.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3731,-89,46,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3732,-88.633,45.867,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3733,-88.267,45.867,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3734,-88.983,45.667,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3735,-88.683,45.583,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3736,-88.95,45.467,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3737,-89.25,45.483,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3738,-88.4,44.817,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3739,-88.933,44.383,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3740,-88.867,44.367,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3741,-89.183,44.3,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3742,-89.3,44.1,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3743,-89.283,43.933,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3744,-88.9,43.583,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3745,-89.65,43.3,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3746,-89.967,43.1,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3747,-90.45,42.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3748,-90.1,43,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3749,-90.05,42.967,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3750,-89.75,43.017,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3751,-89.617,43.067,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3752,-89.4,42.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3753,-89.25,42.967,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3754,-89.25,42.883,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3755,-89,42.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3756,-89,43,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3757,-88.933,43.067,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3758,-73.567,42.6,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3759,-72.217,42.517,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3760,-74.033,42.2,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3761,-74.767,41.933,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3762,-75.867,41.967,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3763,-75.333,41.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3764,-74.5,43.133,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3765,-73.9,40.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3766,-74.6036,42.0275,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3767,-97.126,30.352,,,,,1,,1,,,1,1,,1,,,0,,1,1,,1,,1,,,0
3768,-79.95,43.467,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3769,-69.93,54.424,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3770,-70,41.833,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3771,-96.717,30.833,,,,,1,,1,,,1,1,,1,,,0,,1,1,,1,,1,,,0
3772,-77.041,34.867,,,1,,1,,1,,,1,1,,1,,,0,1,,1,,1,,1,,1,0
3773,-88.45,45.167,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3774,-93.05,45.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3775,-84.5,47.75,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3776,-90.35,45.3,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3777,-90.35,45.3,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3778,-71.567,48.367,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3779,-67.067,52.25,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3780,-71.177,47.258,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3781,-66.217,51.4,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
3782,-105.733,53.233,1,,,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
3783,-106.07,53.8,1,,,,1,,,,,1,,,1,,1,0,1,,1,1,,,1,,,0
3784,-92.817,45.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3785,-88.083,42.8,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3786,-81.35,27.207,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
3787,-89.417,43.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3788,-73.301,45.987,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
3789,-75.667,40.483,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,1,,1,,1,0
3790,-101.0419,56.8417,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
